order_100000.phone_no,order_100000.owner_name,order_100000.optdate,order_100000.prodname,order_100000.sm_name,order_100000.offerid,order_100000.offername,order_100000.business_name,order_100000.owner_code,order_100000.prodprcid,order_100000.prodprcname,order_100000.effdate,order_100000.expdate,order_100000.orderdate,order_100000.cost,order_100000.mode_time,order_100000.prodstatus,order_100000.run_name,order_100000.orderno,order_100000.offertype
2022200,HE级,2016-06-12 16:00:11,高尔夫.网球频道,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,快乐垂钓,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,东方财经,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,劲爆体育,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,中华美食,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,所有基本节目_回看,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,DOXTV,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HC级,2016-06-12 16:00:11,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,120303,支持单片点播权限(按片付费),2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,0,Y,YY,正常,2131359192,1
2022200,HE级,2016-06-12 16:00:11,七彩戏剧,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,先锋乒羽,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,专业频道-月享(空),互动电视,GZ122657,预存480元-加送300元-32.5节目专用,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2018-05-31 23:59:59,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,1
2022200,HE级,2016-06-12 16:00:11,应用类点播组,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,标高清直播基本包_广州,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HE级,2016-06-12 16:00:11,直播A,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,NULL,N,YY,正常,2131359192,0
2022200,HC级,2016-06-12 16:00:11,标清直播基本包_广州,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,00,120972,互动+联合宽带-59元包,2016-06-12 16:00:11,2050-01-01 00:00:00,2016-06-12 16:00:11,59,Y,YY,正常,2131359192,0
2024438,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2024438,HC级,2010-02-01 02:25:39,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2024927,EE级,2014-03-24 11:44:07,数字电视19元(珠江宾馆),数字电视,TO002432,数字电视19元,销户状态,NULL,NULL,NULL,2013-12-01 00:00:00,2018-11-30 23:59:59,2013-11-30 11:28:27,NULL,N,YI,主动销户,255360895,0
2024927,EE级,2014-03-24 11:44:07,数字电视,数字电视,TO002432,数字电视19元,销户状态,00,R1641,数字电视19元,2013-12-01 00:00:00,2018-11-30 23:59:59,2013-11-30 11:28:27,19,Y,YI,主动销户,255360895,0
2024927,EE级,2013-03-01 00:16:42,数字电视,数字电视,TO002432,数字电视19元,到期暂停状态,00,R1641,数字电视19元,2008-03-04 00:00:00,2013-02-28 23:59:59,2008-11-04 14:52:40,19,Y,YD,主动销户,1000000869710,0
2024927,EE级,2013-12-01 00:44:34,数字电视,数字电视,BO002327,整转包(月租26.5元),到期暂停状态,00,R1277,整转包(月租26.5元),2013-03-01 00:00:00,2013-11-30 23:59:59,2013-02-28 21:41:40,26.5,Y,YD,主动销户,214877333,0
2024927,EE级,2013-03-01 00:16:42,基本包,数字电视,TO002432,数字电视19元,到期暂停状态,NULL,NULL,NULL,2008-03-04 00:00:00,2013-02-28 23:59:59,2008-11-04 14:52:40,NULL,N,YD,主动销户,1000000869710,0
2024927,EE级,2013-12-01 00:44:34,基本包,数字电视,BO002327,整转包(月租26.5元),到期暂停状态,NULL,NULL,NULL,2013-03-01 00:00:00,2013-11-30 23:59:59,2013-02-28 21:41:40,NULL,N,YD,主动销户,214877333,0
2024927,EE级,2013-03-01 00:16:42,数字电视19元(珠江宾馆),数字电视,TO002432,数字电视19元,到期暂停状态,NULL,NULL,NULL,2008-03-04 00:00:00,2013-02-28 23:59:59,2008-11-04 14:52:40,NULL,N,YD,主动销户,1000000869710,0
2024927,EE级,2014-03-24 11:44:07,基本包,数字电视,TO002432,数字电视19元,销户状态,NULL,NULL,NULL,2013-12-01 00:00:00,2018-11-30 23:59:59,2013-11-30 11:28:27,NULL,N,YI,主动销户,255360895,0
2034134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2038562,HC级,2013-01-01 00:55:39,所有基本节目_回看,互动电视,GZ100736,全时移回看-1月-0元,到期暂停状态,00,R2693,全时移回看包(0元一个月),2012-11-28 00:00:00,2012-12-31 23:59:59,2012-11-28 11:33:47,0,Y,YD,正常,202075953,1
2038562,HC级,2012-11-28 11:33:47,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,R3259,0资费,2012-11-28 00:00:00,2050-01-01 00:00:00,2012-11-28 11:33:47,0,Y,YY,正常,202075953,1
2038562,HC级,2012-11-28 11:33:47,标清直播基本包_广州,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,00,R2628,互动499购机-26.5元,2012-11-28 00:00:00,2050-01-01 00:00:00,2012-11-28 11:33:47,26.5,Y,YY,正常,202075953,0
2038562,HE级,2012-11-28 11:33:47,标高清直播基本包_广州,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-11-28 00:00:00,2050-01-01 00:00:00,2012-11-28 11:33:47,NULL,N,YY,正常,202075953,0
2038562,HE级,2012-11-28 11:33:47,应用类_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-11-28 00:00:00,2050-01-01 00:00:00,2012-11-28 11:33:47,NULL,N,YY,正常,202075953,0
2038562,HE级,2012-11-28 11:33:47,个人用户免费专区_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-11-28 00:00:00,2050-01-01 00:00:00,2012-11-28 11:33:47,NULL,N,YY,正常,202075953,0
2038562,HE级,2012-11-28 11:33:47,互动虚拟包,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-11-28 00:00:00,2050-01-01 00:00:00,2012-11-28 11:33:47,NULL,N,YY,正常,202075953,0
2038562,HE级,2015-04-21 17:48:32,基本组_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),到期暂停状态,NULL,NULL,NULL,2012-11-28 00:00:00,2015-03-31 00:00:00,2012-11-28 11:33:47,NULL,N,YD,正常,202075953,0
2038562,HE级,2013-01-01 00:55:39,所有基本节目_时移,互动电视,GZ100736,全时移回看-1月-0元,到期暂停状态,NULL,NULL,NULL,2012-11-28 00:00:00,2012-12-31 23:59:59,2012-11-28 11:33:47,NULL,N,YD,正常,202075953,1
2048561,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022504,HC级,2010-02-01 02:15:55,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2022504,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2022807,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2022807,HC级,2010-02-01 02:25:17,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2027166,EB级,2016-08-25 16:16:35,公免节目,数字电视,BP000000,公免优惠,正常状态,NULL,NULL,NULL,2008-07-16 09:40:09,2014-04-30 23:59:59,2008-07-16 09:40:09,NULL,Y,BY,正常,1000003440952,1
2027166,EB级,2016-09-01 01:43:27,公免节目,数字电视,BP000000,公免优惠,到期暂停状态,00,N0110,0资费,2008-07-16 09:40:09,2014-04-30 23:59:59,2008-07-16 09:40:09,0,Y,YD,正常,1000003440952,1
2027166,EB级,2016-08-25 16:16:35,数字电视,数字电视,GZ122280,数字电视(主卡)(月租0元)-小前端,正常状态,00,R0478,全免包 (月租0元),2008-07-16 00:00:00,2050-01-01 00:00:00,2008-07-16 09:39:45,0,Y,BY,正常,1000002965797,0
2027166,EB级,2016-08-25 16:16:35,基本包,数字电视,GZ122280,数字电视(主卡)(月租0元)-小前端,正常状态,NULL,NULL,NULL,2008-07-16 00:00:00,2050-01-01 00:00:00,2008-07-16 09:39:45,NULL,N,BY,正常,1000002965797,0
2027655,HE级,2015-01-01 00:31:56,所有基本节目_时移,互动电视,GZ100870,世界杯-全时移回看(0元/三个月),销户状态,NULL,NULL,NULL,2014-10-01 00:00:00,2014-12-31 23:59:59,2014-08-18 12:43:51,NULL,N,DI,主动销户,2022385467,1
2027655,HE级,2015-04-02 17:25:37,广州基本点播组,互动电视,GD000326,互动+联合宽带-标准包,销户状态,NULL,NULL,NULL,2014-07-04 09:10:33,2015-03-31 00:00:00,2014-08-18 12:43:51,NULL,N,DI,主动销户,2022385467,0
2027655,HE级,2016-06-30 14:23:00,广州个人用户免费专区点播,互动电视,GD000326,互动+联合宽带-标准包,销户状态,NULL,NULL,NULL,2014-07-04 09:10:33,2050-01-01 00:00:00,2014-08-18 12:43:51,NULL,N,YI,主动销户,2022385467,0
2027655,HE级,2016-06-30 14:23:00,标高清直播基本包_广州,互动电视,GD000326,互动+联合宽带-标准包,销户状态,NULL,NULL,NULL,2014-07-04 09:10:33,2050-01-01 00:00:00,2014-08-18 12:43:51,NULL,N,YI,主动销户,2022385467,0
2027655,HC级,2016-06-30 14:23:00,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),销户状态,00,120303,支持单片点播权限(按片付费),2015-04-09 00:00:00,2050-01-01 00:00:00,2015-04-09 09:09:33,0,Y,YI,主动销户,2063496122,1
2027655,HC级,2015-01-01 00:31:56,所有基本节目_回看,互动电视,GZ100870,世界杯-全时移回看(0元/三个月),销户状态,00,R1995,世界杯-全时移回看(0元/三个月),2014-10-01 00:00:00,2014-12-31 23:59:59,2014-08-18 12:43:51,0,Y,DI,主动销户,2022385467,1
2027655,HE级,2016-06-30 14:23:00,应用类点播组,互动电视,GD000326,互动+联合宽带-标准包,销户状态,NULL,NULL,NULL,2014-07-04 09:10:33,2050-01-01 00:00:00,2014-08-18 12:43:51,NULL,N,YI,主动销户,2022385467,0
2027655,HE级,2014-10-01 00:26:19,所有基本节目_时移,互动电视,GZ100893,全时移回看-3月-0元,销户状态,NULL,NULL,NULL,2014-07-04 09:10:33,2014-09-30 23:59:59,2014-08-18 12:43:51,NULL,N,DI,主动销户,2022385467,1
2027655,HC级,2016-06-30 14:23:00,标清直播基本包_广州,互动电视,GD000326,互动+联合宽带-标准包,销户状态,00,R2934,互动+联合宽带-包月-26.5元-280购机,2014-07-04 09:10:33,2050-01-01 00:00:00,2014-08-18 12:43:51,26.5,Y,YI,主动销户,2022385467,0
2027655,HC级,2014-10-01 00:26:19,所有基本节目_回看,互动电视,GZ100893,全时移回看-3月-0元,销户状态,00,R2066,全时移回看包(0元/3个月),2014-07-04 09:10:33,2014-09-30 23:59:59,2014-08-18 12:43:51,0,Y,DI,主动销户,2022385467,1
2046558,EE级,2010-02-01 01:06:59,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2046558,EE级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2047956,HE级,2015-04-02 17:25:37,广州基本点播组,互动电视,GD000326,互动+联合宽带-标准包,到期暂停状态,NULL,NULL,NULL,2014-11-11 09:48:53,2015-03-31 00:00:00,2014-11-12 08:45:42,NULL,N,YD,正常,2042131096,0
2047956,HE级,2015-02-01 00:47:36,所有基本节目_时移,互动电视,GZ100893,全时移回看-3月-0元,到期暂停状态,NULL,NULL,NULL,2014-11-11 09:48:53,2015-01-31 23:59:59,2014-11-12 08:45:42,NULL,N,YD,正常,2042131096,1
2047956,HE级,2014-11-12 08:45:42,标高清直播基本包_广州,互动电视,GD000326,互动+联合宽带-标准包,正常状态,NULL,NULL,NULL,2014-11-11 09:48:53,2050-01-01 00:00:00,2014-11-12 08:45:42,NULL,N,YY,正常,2042131096,0
2047956,HE级,2014-11-12 08:45:42,广州个人用户免费专区点播,互动电视,GD000326,互动+联合宽带-标准包,正常状态,NULL,NULL,NULL,2014-11-11 09:48:53,2050-01-01 00:00:00,2014-11-12 08:45:42,NULL,N,YY,正常,2042131096,0
2047956,HC级,2018-05-01 00:44:57,所有基本节目_时移,互动电视,GZ101373,快乐点-1月-0元-免费体验,到期暂停状态,00,121726,快乐点-1月-0元-免费体验,2018-04-09 00:00:00,2018-04-30 23:59:59,2018-04-09 14:16:14,0,Y,YD,正常,2274913476,1
2047956,HC级,2015-02-01 00:47:36,所有基本节目_回看,互动电视,GZ100893,全时移回看-3月-0元,到期暂停状态,00,R2066,全时移回看包(0元/3个月),2014-11-11 09:48:53,2015-01-31 23:59:59,2014-11-12 08:45:42,0,Y,YD,正常,2042131096,1
2047956,HC级,2015-04-03 13:11:06,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,120303,支持单片点播权限(按片付费),2015-04-03 00:00:00,2050-01-01 00:00:00,2015-04-03 13:11:06,0,Y,YY,正常,2062588627,1
2047956,HE级,2014-11-12 08:45:42,应用类点播组,互动电视,GD000326,互动+联合宽带-标准包,正常状态,NULL,NULL,NULL,2014-11-11 09:48:53,2050-01-01 00:00:00,2014-11-12 08:45:42,NULL,N,YY,正常,2042131096,0
2047956,HC级,2014-11-12 08:45:42,标清直播基本包_广州,互动电视,GD000326,互动+联合宽带-标准包,正常状态,00,R2934,互动+联合宽带-包月-26.5元-280购机,2014-11-11 09:48:53,2050-01-01 00:00:00,2014-11-12 08:45:42,26.5,Y,YY,正常,2042131096,0
2047956,HC级,2018-04-08 20:59:36,DOXTV,互动电视,GZ123042,赠送两套付费频道-1年-0元,正常状态,00,121642,赠送两套付费频道-1年-0元,2018-04-08 00:00:00,2019-03-31 23:59:59,2018-04-08 20:59:36,0,Y,YY,正常,2274737444,1
2002651,HC级,2015-08-01 00:52:45,所有基本节目_回看,互动电视,GZ121951,快乐点-1年,到期暂停状态,00,120223,快乐点-0元-1年,2014-08-14 00:00:00,2015-07-31 23:59:59,2014-08-14 16:19:24,0.0,Y,YD,正常,2028702956,1
2002651,HC级,2013-09-11 17:12:23,标清直播基本包_广州,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,00,R1926,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),2013-09-11 00:00:00,2050-01-01 00:00:00,2013-09-11 17:12:23,26.5,Y,YY,正常,244309319,0
2002651,HE级,2014-01-01 00:52:22,所有基本节目_回看,互动电视,00133808,全时移回看(包3个月)(0元/月),到期暂停状态,NULL,NULL,NULL,2013-09-11 17:13:13,2013-12-31 23:59:59,2013-09-11 17:13:13,NULL,N,YD,正常,244309319,1
2002651,HE级,2013-09-11 17:12:23,标高清直播基本包_广州,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,NULL,NULL,NULL,2013-09-11 00:00:00,2050-01-01 00:00:00,2013-09-11 17:12:23,NULL,N,YY,正常,244309319,0
2002651,HE级,2014-01-01 00:52:22,所有基本节目_时移,互动电视,00133808,全时移回看(包3个月)(0元/月),到期暂停状态,NULL,NULL,NULL,2013-09-11 17:13:13,2013-12-31 23:59:59,2013-09-11 17:13:13,NULL,N,YD,正常,244309319,1
2002651,HE级,2013-09-11 17:12:23,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,R3259,0资费,2013-09-11 00:00:00,2050-01-01 00:00:00,2013-09-11 17:12:23,0,Y,YY,正常,244309319,1
2002651,HE级,2013-09-11 17:12:23,个人用户免费专区_点播,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,NULL,NULL,NULL,2013-09-11 00:00:00,2050-01-01 00:00:00,2013-09-11 17:12:23,NULL,N,YY,正常,244309319,0
2002651,HE级,2015-08-01 00:52:45,所有基本节目_时移,互动电视,GZ121951,快乐点-1年,到期暂停状态,NULL,NULL,NULL,2014-08-14 00:00:00,2015-07-31 23:59:59,2014-08-14 16:19:24,NULL,N,YD,正常,2028702956,1
2002651,HE级,2015-04-22 09:36:14,基本组_点播,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),到期暂停状态,NULL,NULL,NULL,2013-09-11 00:00:00,2015-03-31 00:00:00,2013-09-11 17:12:23,NULL,N,YD,正常,244309319,0
2002651,HC级,2014-01-01 00:52:22,互动虚拟包,互动电视,00133808,全时移回看(包3个月)(0元/月),到期暂停状态,00,R1820,全时移回看(包3个月)(0元/月),2013-09-11 17:13:13,2013-12-31 23:59:59,2013-09-11 17:13:13,0.0,Y,YD,正常,244309319,1
2002651,HE级,2013-09-11 17:12:23,互动虚拟包,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,NULL,NULL,NULL,2013-09-11 00:00:00,2030-12-31 23:59:59,2013-09-11 17:12:23,NULL,N,YY,正常,244309319,0
2002651,HE级,2013-09-11 17:12:23,应用类_点播,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,NULL,NULL,NULL,2013-09-11 00:00:00,2050-01-01 00:00:00,2013-09-11 17:12:23,NULL,N,YY,正常,244309319,0
2002651,HE级,2015-08-01 00:52:45,精彩点_点播,互动电视,GZ121951,快乐点-1年,到期暂停状态,NULL,NULL,NULL,2014-08-14 00:00:00,2015-07-31 23:59:59,2014-08-14 16:19:24,NULL,N,YD,正常,2028702956,1
2003560,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2005984,HC级,2013-11-13 16:39:46,有线电视,模拟有线电视,BO000565,有线电视－普通包(月租0元),正常状态,00,R0365,有线电视－普通包(月租0元),2013-11-13 00:00:00,2050-01-01 00:00:00,2013-11-13 16:39:46,0,Y,YY,正常,253924983,0
2013112,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2013112,HC级,2010-02-01 02:02:01,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2018077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019964,HE级,2017-08-10 11:16:55,广州个人用户免费专区点播,互动电视,GZ101268,[3年以上老宽带专享]互动标准套餐-捆绑时移3个月,报停状态,NULL,NULL,NULL,2013-12-12 00:00:00,2050-01-01 00:00:00,2013-12-12 17:37:21,NULL,N,YG,正常,258204991,0
2019964,HE级,2013-12-12 17:37:21,标清直播基本包_广州,互动电视,GZ101268,[3年以上老宽带专享]互动标准套餐-捆绑时移3个月,正常状态,NULL,NULL,NULL,2013-12-12 00:00:00,2050-01-01 00:00:00,2013-12-12 17:37:21,NULL,N,YY,正常,258204991,0
2019964,HE级,2010-04-01 01:11:14,央视精品,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
2019964,HE级,2010-04-01 01:11:14,第一剧场,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
2019964,HE级,2010-04-01 01:11:14,DOXTV,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
2019964,HC级,2017-08-10 11:16:55,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),报停状态,00,R3259,0资费,2013-12-12 00:00:00,2050-01-01 00:00:00,2013-12-12 17:37:21,0,Y,YG,主动暂停,258204991,1
2019964,HE级,2011-06-01 00:24:55,风云音乐,数字电视,GZ100420,风云音乐(免费三个月)(宽频关怀),到期暂停状态,00,R1569,风云音乐(免费三个月)(宽频关怀),2011-02-21 00:00:00,2011-05-31 23:59:59,2011-02-21 15:44:30,0,Y,YD,正常,121425259,1
2019964,HE级,2010-04-01 01:11:15,风云剧场,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
2019964,HE级,2014-03-01 00:22:57,所有基本节目_时移,互动电视,GZ100893,全时移回看-3月-0元,到期暂停状态,NULL,NULL,NULL,2013-12-12 00:00:00,2014-02-28 23:59:59,2013-12-12 17:37:21,NULL,N,YD,正常,258204991,1
2019964,HE级,2010-04-01 01:11:14,发现之旅,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
2019964,HE级,2017-08-10 11:16:55,标清直播基本包_广州,互动电视,GZ101268,[3年以上老宽带专享]互动标准套餐-捆绑时移3个月,报停状态,NULL,NULL,NULL,2013-12-12 00:00:00,2050-01-01 00:00:00,2013-12-12 17:37:21,NULL,N,YG,正常,258204991,0
2019964,HE级,2013-12-12 17:37:21,标高清直播基本包_广州,互动电视,GZ101268,[3年以上老宽带专享]互动标准套餐-捆绑时移3个月,正常状态,NULL,NULL,NULL,2013-12-12 00:00:00,2050-01-01 00:00:00,2013-12-12 17:37:21,NULL,Y,YY,正常,258204991,0
2019964,HC级,2011-06-01 00:24:55,全纪实,数字电视,GZ100424,全纪实(免费三个月)(宽频关怀),到期暂停状态,00,R1573,全纪实(免费三个月)(宽频关怀),2011-02-21 00:00:00,2011-05-31 23:59:59,2011-02-21 15:44:30,0,Y,YD,主动暂停,121425259,1
2019964,HE级,2010-04-01 01:11:14,风云足球,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
2019964,HE级,2017-08-10 11:16:55,标高清直播基本包_广州,互动电视,GZ101268,[3年以上老宽带专享]互动标准套餐-捆绑时移3个月,报停状态,00,R2878,[3年以上老宽带专享]互动标准套餐-捆绑时移3个月,2013-12-12 00:00:00,2050-01-01 00:00:00,2013-12-12 17:37:21,26.5,Y,YG,正常,258204991,0
2019964,HC级,2010-04-01 01:11:14,女性时尚,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,00,R1202,珠江宽频新年特惠节目包(5元/3个月),2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,5,Y,YD,主动暂停,72057348,1
2019964,HE级,2010-04-01 01:11:14,怀旧剧场,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
2019964,HE级,2010-04-01 01:11:14,世界地理,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
2019964,HE级,2010-04-01 01:11:15,老故事,数字电视,GZ100139,珠江宽频新年特惠节目包(5元/3个月),到期暂停状态,NULL,NULL,NULL,2009-12-19 00:00:00,2010-03-31 23:59:59,2009-12-19 11:03:53,NULL,N,YD,正常,72057348,1
