phone_no	owner_name	optdate	prodname	sm_name	offerid	offername	business_name	owner_code	prodprcid	prodprcname	effdate	expdate	orderdate	cost	mode_time	prodstatus	run_name	orderno	offertype
2020273	HE级	2014/2/1 1:05	魅力音乐	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	金色频道	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2012/9/24 15:17	个人用户免费专区_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/9/24 0:00	2050/1/1 0:00	2012/9/24 15:17	NULL	N	YY	正常	193662198	0
2020273	HC级	2012/9/24 15:17	标清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	0	R2628	互动499购机-26.5元	2012/9/24 0:00	2050/1/1 0:00	2012/9/24 15:17	26.5	Y	YY	正常	193662198	0
2020273	HE级	2014/2/1 1:05	都市剧场	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	风云足球	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	宝贝家	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	风云音乐	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2012/11/1 0:16	所有基本节目_时移	互动电视	GZ100736	全时移回看-1月-0元	到期暂停状态	NULL	NULL	NULL	2012/9/24 0:00	2012/10/31 23:59	2012/9/24 15:17	NULL	N	YD	正常	193662198	1
2020273	HE级	2014/2/1 1:05	风云剧场	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	女性时尚	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	央视精品	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2015/4/21 17:48	基本组_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	到期暂停状态	NULL	NULL	NULL	2012/9/24 0:00	2015/3/31 0:00	2012/9/24 15:17	NULL	N	YD	正常	193662198	0
2020273	HE级	2012/9/24 15:17	标高清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/9/24 0:00	2050/1/1 0:00	2012/9/24 15:17	NULL	N	YY	正常	193662198	0
2020273	HE级	2014/2/1 1:05	动漫秀场	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	全纪实	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	直播B	数字电视	GZ101464	直播108-包月-0元	到期暂停状态	NULL	NULL	NULL	2014/1/6 0:00	2014/1/31 23:59	2014/1/6 17:47	NULL	N	YD	正常	261578313	1
2020273	HE级	2014/2/1 1:05	DOXTV	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HC级	2014/2/1 1:05	直播A	数字电视	GZ101464	直播108-包月-0元	到期暂停状态	0	R3152	直播108(0元/月)	2014/1/6 0:00	2014/1/31 23:59	2014/1/6 17:47	0	Y	YD	正常	261578313	1
2020273	HE级	2014/2/1 1:05	天元围棋	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	第一剧场	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HE级	2014/2/1 1:05	英语辅导	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	NULL	NULL	NULL	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	NULL	N	YD	正常	238878067	1
2020273	HC级	2014/1/8 9:34	直播B	数字电视	GZ101488	直播108-包月-10元	正常状态	0	R2803	直播108(10元/月)	2014/2/1 0:00	2050/1/1 0:00	2014/1/8 9:34	10	Y	YY	正常	262712454	1
2020273	HE级	2012/9/24 15:17	应用类_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/9/24 0:00	2050/1/1 0:00	2012/9/24 15:17	NULL	N	YY	正常	193662198	0
2020273	HC级	2018/3/4 5:03	赠送虚拟包	互动电视	GZ124818	赠送单片点播费9.99元	到期暂停状态	0	123286	赠送单片点播费9.99元	2018/3/1 0:00	2018/3/3 23:59	2018/3/1 9:48	0	Y	YD	正常	2263728002	1
2020273	HC级	2012/11/1 0:16	所有基本节目_回看	互动电视	GZ100736	全时移回看-1月-0元	到期暂停状态	0	R2693	全时移回看包(0元一个月)	2012/9/24 0:00	2012/10/31 23:59	2012/9/24 15:17	0	Y	YD	正常	193662198	1
2020273	HC级	2012/9/24 15:17	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	R3259	0资费	2012/9/24 0:00	2050/1/1 0:00	2012/9/24 15:17	0	Y	YY	正常	193662198	1
2020273	HC级	2014/2/1 1:05	法治天地	数字电视	GZ100961	直播108(盛隆专用10元/月)A	到期暂停状态	0	R2220	直播108(盛隆专用10元/月)A	2013/8/14 0:00	2014/1/31 23:59	2013/8/14 16:46	10	Y	YD	正常	238878067	1
2029633	HC级	2010/1/26 10:57	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	销户状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	AI	主动销户	1456454	0
2030500	EE级	2013/2/1 0:09	数字电视	数字电视	BO002327	整转包(月租26.5元)	到期暂停状态	0	R1277	整转包(月租26.5元)	2012/11/1 0:00	2013/1/31 23:59	2012/10/31 21:08	26.5	Y	YD	主动暂停	198681294	0
2030500	EE级	2013/2/1 0:09	基本包	数字电视	BO002327	整转包(月租26.5元)	到期暂停状态	NULL	NULL	NULL	2012/11/1 0:00	2013/1/31 23:59	2012/10/31 21:08	NULL	N	YD	主动暂停	198681294	0
2030500	EE级	2018/1/31 20:48	基本包	数字电视	GZ000004	数字基本包-配机类	报停状态	0	R1277	整转包(月租26.5元)	2018/2/1 0:00	2050/1/1 0:00	2018/1/31 20:48	26.5	Y	YG	主动暂停	2256598762	0
2030500	EE级	2013/3/12 16:18	基本包	数字电视	GZ100572	数字电视(20元/月)	报停状态	NULL	NULL	NULL	2013/2/1 0:00	2018/1/31 23:59	2013/1/26 11:43	NULL	Y	YG	主动暂停	210915032	0
2033041	HC级	2010/2/1 2:26	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	到期暂停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	YD	正常	1456454	0
2033041	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	正常状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YY	正常	76438271	0
2035279	HC级	2017/6/3 15:31	标清直播基本包_广州	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	0	121982	甜果+联合宽带-59元包-17年月享	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	59	Y	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	所有基本节目_回看	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	七彩戏剧	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	宝贝家	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	CNTV	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	应用_月享	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	劲爆体育	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	直播A	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	广州个人用户免费专区点播	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HC级	2017/6/3 15:31	互动空指令产品	甜果电视	GZ123507	预存300元-加送90元-乐惠480套餐节目费专用	正常状态	0	122069	预存300元-加送90元-乐惠480套餐节目费专用	2017/6/3 15:31	2018/5/31 23:59	2017/6/3 15:31	300	Y	YY	正常	2200641681	1
2035279	HE级	2017/6/3 15:31	高尔夫.网球频道	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	中华美食	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HC级	2018/2/6 10:55	动漫剧场	互动电视	GZ123764	动漫剧场-6月-120元（外呼专用）	正常状态	0	122449	动漫剧场-6月-120元	2018/2/6 0:00	2018/7/31 23:59	2018/2/6 10:55	120	Y	YY	正常	2259959195	1
2035279	HE级	2017/6/3 15:31	精彩点_点播	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	标高清直播基本包_广州	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	东方财经	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	先锋乒羽	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	甜果基本包	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	所有基本节目_时移	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	互动应用组	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HC级	2017/6/3 15:31	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	120303	支持单片点播权限(按片付费)	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	0	Y	YY	正常	2200641681	1
2035279	HE级	2017/6/3 15:31	DOXTV	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2035279	HE级	2017/6/3 15:31	快乐垂钓	甜果电视	GZ122957	甜果+联合宽带-59元包-月享	正常状态	NULL	NULL	NULL	2017/6/3 15:31	2050/1/1 0:00	2017/6/3 15:31	NULL	N	YY	正常	2200641681	0
2038681	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2043790	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2047771	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	正常状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YY	正常	76438271	0
2047771	HC级	2010/2/1 1:09	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	到期暂停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	YD	正常	1456454	0
2000276	HE级	2014/7/31 23:30	互动虚拟包	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	报停状态	NULL	NULL	NULL	2013/7/28 0:00	2030/12/31 23:59	2013/7/28 14:02	NULL	N	YG	主动暂停	235628472	0
2000276	HE级	2014/7/31 23:30	标高清直播基本包_广州	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	报停状态	NULL	NULL	NULL	2013/7/28 0:00	2050/1/1 0:00	2013/7/28 14:02	NULL	N	YG	主动暂停	235628472	0
2000276	HE级	2013/11/1 0:28	所有基本节目_回看	互动电视	133808	全时移回看(包3个月)(0元/月)	到期暂停状态	NULL	NULL	NULL	2013/7/28 14:02	2013/10/31 23:59	2013/7/28 14:02	NULL	N	YD	主动暂停	235628472	1
2000276	HC级	2013/11/1 0:28	互动虚拟包	互动电视	133808	全时移回看(包3个月)(0元/月)	到期暂停状态	0	R1820	全时移回看(包3个月)(0元/月)	2013/7/28 14:02	2013/10/31 23:59	2013/7/28 14:02	0	Y	YD	主动暂停	235628472	1
2000276	HE级	2014/7/31 23:30	应用类_点播	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	报停状态	NULL	NULL	NULL	2013/7/28 0:00	2050/1/1 0:00	2013/7/28 14:02	NULL	N	YG	主动暂停	235628472	0
2000276	HE级	2014/7/31 23:30	个人用户免费专区_点播	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	报停状态	NULL	NULL	NULL	2013/7/28 0:00	2050/1/1 0:00	2013/7/28 14:02	NULL	N	YG	主动暂停	235628472	0
2000276	HC级	2014/7/31 23:30	标清直播基本包_广州	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	报停状态	0	R1926	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	2013/7/28 0:00	2050/1/1 0:00	2013/7/28 14:02	26.5	Y	YG	主动暂停	235628472	0
2000276	HE级	2015/4/22 9:36	基本组_点播	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	到期暂停状态	NULL	NULL	NULL	2013/7/28 0:00	2015/3/31 0:00	2013/7/28 14:02	NULL	N	YD	主动暂停	235628472	0
2000276	HC级	2014/7/31 23:30	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	报停状态	0	R3259	0资费	2013/7/28 0:00	2050/1/1 0:00	2013/7/28 14:02	0	Y	YG	主动暂停	235628472	1
2000276	HE级	2013/11/1 0:28	所有基本节目_时移	互动电视	133808	全时移回看(包3个月)(0元/月)	到期暂停状态	NULL	NULL	NULL	2013/7/28 14:02	2013/10/31 23:59	2013/7/28 14:02	NULL	N	YD	主动暂停	235628472	1
2000318	HC级	2013/7/29 17:04	有线电视	模拟有线电视	BO000565	有线电视－普通包(月租0元)	正常状态	0	R0365	有线电视－普通包(月租0元)	2013/7/29 0:00	2050/1/1 0:00	2013/7/29 17:04	0	Y	YY	正常	235690455	0
2006867	HC级	2013/11/30 19:30	有线电视	模拟有线电视	BO000565	有线电视－普通包(月租0元)	正常状态	0	R0365	有线电视－普通包(月租0元)	2013/11/30 0:00	2050/1/1 0:00	2013/11/30 19:30	0	Y	YY	正常	255396170	0
2007212	EE级	2016/9/1 0:49	甜果TV(精彩点_点播)	互动电视	GZ122644	精彩点-包月【中秋国庆专享】	到期暂停状态	0	121288	精彩点-包月-15元【中秋国庆专享】	2015/11/5 0:00	2016/8/31 23:59	2015/11/5 0:35	15	Y	YD	欠费暂停	2098434559	1
2007212	EE级	2014/9/1 0:23	互动虚拟包	互动电视	133810	全时移回看(包9个月)(0元/月)	到期暂停状态	0	R1822	全时移回看(包9个月)(0元/月)	2013/12/10 0:00	2014/8/31 23:59	2013/12/10 16:30	0	Y	YD	欠费暂停	257596518	1
2007212	EE级	2015/4/2 17:29	广州基本点播组	互动电视	GZ101330	[互动+宽带+旧3G]互动(26.5元/月)-捆绑九个月时移回看	到期暂停状态	NULL	NULL	NULL	2013/12/10 0:00	2015/3/31 0:00	2013/12/10 16:30	NULL	N	YD	正常	257596518	0
2007212	EE级	2016/8/30 14:29	所有基本节目_时移	互动电视	GZ100739	全时移回看-包月-20元	正常状态	NULL	NULL	NULL	2015/6/29 0:00	2016/8/31 23:59	2015/6/29 20:25	NULL	N	YY	正常	2074189850	1
2007212	EE级	2016/9/1 0:49	所有基本节目_时移	互动电视	GZ100739	全时移回看-包月-20元	到期暂停状态	NULL	NULL	NULL	2015/6/29 0:00	2016/8/31 23:59	2015/6/29 20:25	NULL	N	YD	正常	2074189850	1
2007212	EE级	2016/8/30 14:29	精彩点_点播	互动电视	GZ122644	精彩点-包月【中秋国庆专享】	正常状态	NULL	NULL	NULL	2015/11/5 0:00	2016/8/31 23:59	2015/11/5 0:35	NULL	Y	YY	正常	2098434559	1
2007212	EE级	2014/9/1 0:23	所有基本节目_回看	互动电视	133810	全时移回看(包9个月)(0元/月)	到期暂停状态	NULL	NULL	NULL	2013/12/10 0:00	2014/8/31 23:59	2013/12/10 16:30	NULL	N	YD	正常	257596518	1
2007212	EE级	2016/9/1 0:49	所有基本节目_回看	互动电视	GZ100739	全时移回看-包月-20元	到期暂停状态	0	R2696	全时移回看包(20元/月)	2015/6/29 0:00	2016/8/31 23:59	2015/6/29 20:25	20	Y	YD	欠费暂停	2074189850	1
2007212	EE级	2016/8/30 14:29	所有基本节目_回看	互动电视	GZ100739	全时移回看-包月-20元	正常状态	NULL	NULL	NULL	2015/6/29 0:00	2016/8/31 23:59	2015/6/29 20:25	NULL	Y	YY	正常	2074189850	1
2007212	EE级	2014/1/1 0:52	无指令空产品	互动电视	GZ101309	互动赠送增值费200元	到期暂停状态	0	R3259	0资费	2013/12/10 0:00	2013/12/31 23:59	2013/12/10 16:30	0	Y	YD	欠费暂停	257596518	1
2007212	EE级	2013/12/10 16:30	标清直播基本包_广州	互动电视	GZ101330	[互动+宽带+旧3G]互动(26.5元/月)-捆绑九个月时移回看	正常状态	NULL	NULL	NULL	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	26.5	Y	YY	正常	257596518	0
2007212	EE级	2013/12/10 16:30	应用类点播组	互动电视	GZ101330	[互动+宽带+旧3G]互动(26.5元/月)-捆绑九个月时移回看	正常状态	NULL	NULL	NULL	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	NULL	N	YY	正常	257596518	0
2007212	EE级	2018/2/22 10:24	标清直播基本包_广州	互动电视	GZ101330	[互动+宽带+旧3G]互动(26.5元/月)-捆绑九个月时移回看	欠费暂停状态	0	NULL	NULL	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	26.5	Y	YB	欠费暂停	257596518	0
2007212	EE级	2018/2/22 10:24	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	欠费暂停状态	0	NULL	NULL	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	0	Y	YB	欠费暂停	257596518	1
2007212	EE级	2014/9/1 0:23	所有基本节目_时移	互动电视	133810	全时移回看(包9个月)(0元/月)	到期暂停状态	NULL	NULL	NULL	2013/12/10 0:00	2014/8/31 23:59	2013/12/10 16:30	NULL	N	YD	正常	257596518	1
2007212	EE级	2018/4/16 12:09	标清直播基本包_广州	互动电视	GZ101330	[互动+宽带+旧3G]互动(26.5元/月)-捆绑九个月时移回看	正常状态	0	R2833	互动标准包-26.5元-捆时移回看9个月	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	26.5	Y	BY	欠费暂停	257596518	0
2007212	EE级	2016/9/1 0:49	极速汽车	数字电视	CO004161	极速汽车-包月-5元	到期暂停状态	0	R2142	极速汽车 (5元/月)	2016/2/29 0:00	2016/8/31 23:59	2016/2/29 1:09	5	Y	YD	欠费暂停	2115987129	1
2007212	EE级	2013/12/10 16:30	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	NULL	NULL	NULL	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	0	Y	YY	正常	257596518	1
2007212	EE级	2013/12/10 16:30	标高清直播基本包_广州	互动电视	GZ101330	[互动+宽带+旧3G]互动(26.5元/月)-捆绑九个月时移回看	正常状态	NULL	NULL	NULL	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	NULL	N	YY	正常	257596518	0
2007212	EE级	2018/4/16 12:09	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	R3259	0资费	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	0	Y	BY	欠费暂停	257596518	1
2007212	EE级	2016/8/30 14:29	极速汽车	数字电视	CO004161	极速汽车 (5元/月)	正常状态	NULL	NULL	NULL	2016/2/29 0:00	2016/8/31 23:59	2016/2/29 1:09	NULL	Y	YY	正常	2115987129	1
2007212	EE级	2013/12/10 16:30	广州个人用户免费专区点播	互动电视	GZ101330	[互动+宽带+旧3G]互动(26.5元/月)-捆绑九个月时移回看	正常状态	NULL	NULL	NULL	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:30	NULL	N	YY	正常	257596518	0
2007329	HC级	2014/6/7 19:16	数字电视	数字电视	BO002327	整转包(月租26.5元)	报停状态	0	R1277	整转包(月租26.5元)	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:43	26.5	Y	YG	主动暂停	258163633	0
2007329	HE级	2014/6/7 19:16	基本包	数字电视	BO002327	整转包(月租26.5元)	报停状态	NULL	NULL	NULL	2013/12/10 0:00	2050/1/1 0:00	2013/12/10 16:43	NULL	N	YG	主动暂停	258163633	0
2010275	HC级	2016/9/23 1:36	数字电视	数字电视	BO002327	整转包(月租26.5元)	正常状态	0	R1277	整转包(月租26.5元)	2014/2/18 0:00	2050/1/1 0:00	2014/2/18 11:57	26.5	Y	BY	正常	268664282	0
2010275	HE级	2014/2/18 11:57	数字电视	数字电视	BO002327	整转包(月租26.5元)	正常状态	NULL	NULL	NULL	2014/2/18 0:00	2050/1/1 0:00	2014/2/18 11:57	NULL	Y	YY	正常	268664282	0
2010275	HE级	2014/2/18 11:57	基本包	数字电视	BO002327	整转包(月租26.5元)	正常状态	NULL	NULL	NULL	2014/2/18 0:00	2050/1/1 0:00	2014/2/18 11:57	NULL	N	YY	正常	268664282	0
2010275	HE级	2016/9/23 1:36	基本包	数字电视	BO002327	整转包(月租26.5元)	正常状态	NULL	NULL	NULL	2014/2/18 0:00	2050/1/1 0:00	2014/2/18 11:57	NULL	N	BY	正常	268664282	0
2012135	EE级	2015/4/1 0:14	带宽24M	珠江宽频	GZ101562	联合宽带24M(1880元/年)	到期暂停状态	0	R3089	联合宽带-24M-1年-1880元	2014/4/8 0:00	2015/3/31 23:59	2014/4/8 14:23	1880	Y	YD	正常	275373723	1
2012135	EE级	2015/2/12 14:43	宽带空指令产品	珠江宽频	GZ101560	[宽带]基本包24M(1880)	到期暂停状态	0	R3087	[宽带]基本包24M(1880)	2014/4/8 0:00	2015/1/31 0:00	2014/4/8 14:23	0	Y	YD	正常	275373723	1
2012135	EE级	2016/4/1 0:11	联合宽带25M	珠江宽频	GZ122116	联合宽带-25M-1年	到期暂停状态	0	120448	联合宽带-25M-1年-1080元-续费	2015/4/2 0:00	2016/3/31 23:59	2015/4/2 9:40	1080	Y	YD	正常	2061391740	1
2012135	EE级	2015/4/2 5:01	带宽12M	珠江宽频	GZ121934	宽带-12M-到期过渡授权包	到期暂停状态	0	N0102	宽带-12M-0元-到期过渡授权	2015/3/30 0:00	2015/4/1 23:59	2015/3/30 10:51	0	Y	YD	正常	2061120514	1
2012135	EE级	2014/4/11 19:20	宽带空指令产品	珠江宽频	GZ000002	联合宽带主销售品(空包)	正常状态	0	3907	宽带虚拟包0元-100元调试费	2014/4/11 19:20	2050/1/1 0:00	2014/4/11 19:20	0	Y	YY	正常	565656	0
2012135	EE级	2016/4/1 0:11	带宽12M	珠江宽频	GZ121934	宽带-12M-到期过渡授权包	到期暂停状态	0	N0102	宽带-12M-0元-到期过渡授权	2016/3/30 0:00	2016/3/31 23:59	2016/3/30 11:48	0	Y	YD	正常	2120422065	1
